period,metric,metric_label,anomaly_value,anomaly_baseline,anomaly_deviation,driver_type,account_number,account_name,management_group,management_line,driver_actual,driver_expected,driver_variance,contribution_pct,driver_direction,root_cause_status,explanation_level
2022-08-01,free_cash_flow,Free Cash Flow,-466724441.29,-202436939.09,-264287502.20000002,CASH_FLOW_COMPONENT,,Operating Cash Flow,Cash Flow,Operating Cash Flow,-466724441.29,-202436939.08999997,-264287502.20000005,47.75462896108128,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2022-08-01,free_cash_flow,Free Cash Flow,-466724441.29,-202436939.09,-264287502.20000002,CASH_FLOW_COMPONENT,,Net Profit,Cash Flow,Net Profit,-392267277.15,-150828329.34,-241438947.80999997,43.62607869627978,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2022-08-01,free_cash_flow,Free Cash Flow,-466724441.29,-202436939.09,-264287502.20000002,CASH_FLOW_COMPONENT,,Financing Cash Flow,Cash Flow,Financing Cash Flow,-99719921.65,-52018341.855000004,-47701579.795,8.619292342638957,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2022-08-01,free_cash_flow,Free Cash Flow,-466724441.29,-202436939.09,-264287502.20000002,CASH_FLOW_COMPONENT,,Investing Cash Flow,Cash Flow,Investing Cash Flow,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2022-08-01,net_profit,Net Profit,-392267277.15,-150828329.34,-241438947.80999997,ACCOUNT,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-282647910.0,-70021718.0,-212626192.0,78.80560387478135,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-08-01,net_profit,Net Profit,-392267277.15,-150828329.34,-241438947.80999997,ACCOUNT,551,Depreciation of intangible and tangible fixed assets,EBITDA Adjustments,Depreciation,-23928307.85,-2155730.935,-21772576.915000003,8.069565915457394,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-08-01,net_profit,Net Profit,-392267277.15,-150828329.34,-241438947.80999997,ACCOUNT,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-23707656.4,-5078431.6,-18629224.799999997,6.904545937045484,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-08-01,net_profit,Net Profit,-392267277.15,-150828329.34,-241438947.80999997,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-27803070.7,-24327890.61,-3475180.09,1.288005315761226,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-08-01,net_profit,Net Profit,-392267277.15,-150828329.34,-241438947.80999997,ACCOUNT,591,Income tax - payable,Tax,Income Tax,-6996980.68,-3845387.3,-3151593.38,1.1680744368439016,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-08-01,net_working_capital,Net Working Capital,2261055163.41,1480522662.4450002,780532500.9649997,WORKING_CAPITAL_COMPONENT,,Current Liabilities,Working Capital,Current Liabilities,-1766715383.54,-1168110976.635,-598604406.905,84.14136432027765,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2022-08-01,net_working_capital,Net Working Capital,2261055163.41,1480522662.4450002,780532500.9649997,WORKING_CAPITAL_COMPONENT,,Inventory,Working Capital,Inventory,235398043.54,156434327.64499998,78963715.89500001,11.099341586134585,POSITIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2022-08-01,net_working_capital,Net Working Capital,2261055163.41,1480522662.4450002,780532500.9649997,WORKING_CAPITAL_COMPONENT,,Receivables,Working Capital,Receivables,-159710481.83,-125851577.34,-33858904.49000001,4.759294093587768,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2022-08-01,net_working_capital,Net Working Capital,2261055163.41,1480522662.4450002,780532500.9649997,WORKING_CAPITAL_COMPONENT,,Other Current Assets,Working Capital,Other Current Assets,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2022-08-01,operating_cash_flow,Operating Cash Flow,-466724441.29,-202436939.09,-264287502.20000002,CASH_FLOW_COMPONENT,,Operating Cash Flow,Cash Flow,Operating Cash Flow,-466724441.29,-202436939.08999997,-264287502.20000005,47.75462896108128,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2022-08-01,operating_cash_flow,Operating Cash Flow,-466724441.29,-202436939.09,-264287502.20000002,CASH_FLOW_COMPONENT,,Net Profit,Cash Flow,Net Profit,-392267277.15,-150828329.34,-241438947.80999997,43.62607869627978,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2022-08-01,operating_cash_flow,Operating Cash Flow,-466724441.29,-202436939.09,-264287502.20000002,CASH_FLOW_COMPONENT,,Financing Cash Flow,Cash Flow,Financing Cash Flow,-99719921.65,-52018341.855000004,-47701579.795,8.619292342638957,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2022-08-01,operating_cash_flow,Operating Cash Flow,-466724441.29,-202436939.09,-264287502.20000002,CASH_FLOW_COMPONENT,,Investing Cash Flow,Cash Flow,Investing Cash Flow,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2022-08-01,operating_costs,Operating Costs,-39285656.12,-38827731.675,-457924.4450000003,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-27803070.7,-24327890.61,-3475180.09,49.26895535243009,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-08-01,operating_costs,Operating Costs,-39285656.12,-38827731.675,-457924.4450000003,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4079885.73,-5005460.07,925574.3400000003,13.122220907065268,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-08-01,operating_costs,Operating Costs,-39285656.12,-38827731.675,-457924.4450000003,ACCOUNT,548,Other operating expenses,Operating Costs,Other Operating Costs,-221127.77,-927807.4450000001,706679.675,10.01886764263915,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-08-01,operating_costs,Operating Costs,-39285656.12,-38827731.675,-457924.4450000003,ACCOUNT,511,Repairs and maintenance,Operating Costs,Repairs & Maintenance,699421.18,81500.13,617921.05,8.760502717940216,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-08-01,operating_costs,Operating Costs,-39285656.12,-38827731.675,-457924.4450000003,ACCOUNT,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-918122.1,-1339891.6800000002,421769.5800000002,5.979588414951238,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-08-01,revenue,Revenue,-9316910.21,-8364250.425000001,-952659.7850000001,ACCOUNT,602,Revenues from services,Revenue,Sales Revenue,-9367392.05,-8529243.54,-838148.5100000016,40.3006693483549,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-08-01,revenue,Revenue,-9316910.21,-8364250.425000001,-952659.7850000001,ACCOUNT,601,Revenues from own products,Revenue,Sales Revenue,-318838.34,337445.445,-656283.785,31.556073300150334,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-08-01,revenue,Revenue,-9316910.21,-8364250.425000001,-952659.7850000001,ACCOUNT,604,Revenues from goods,Revenue,Sales Revenue,369320.18,-215985.96,585306.14,28.143257351494753,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-10-01,operating_costs,Operating Costs,-35795411.35,-39065154.005,3269742.655000001,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-24080693.24,-25148234.415,1067541.1750000007,25.839366119613373,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-10-01,operating_costs,Operating Costs,-35795411.35,-39065154.005,3269742.655000001,ACCOUNT,501,Material consumption,Operating Costs,Material Consumption,-5671937.25,-6608006.205,936068.9550000001,22.65713867331523,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-10-01,operating_costs,Operating Costs,-35795411.35,-39065154.005,3269742.655000001,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4086174.55,-4683666.1899999995,597491.6399999997,14.462023199590604,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-10-01,operating_costs,Operating Costs,-35795411.35,-39065154.005,3269742.655000001,ACCOUNT,548,Other operating expenses,Operating Costs,Other Operating Costs,-376286.56,-927807.4450000001,551520.885,13.349321228877354,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-10-01,operating_costs,Operating Costs,-35795411.35,-39065154.005,3269742.655000001,ACCOUNT,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-1682736.03,-1302302.42,-380433.6100000001,9.208228743960348,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-11-01,operating_costs,Operating Costs,-42880086.98,-39065154.005,-3814932.974999994,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-6187140.72,-4683666.1899999995,-1503474.5300000003,24.783801251336783,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-11-01,operating_costs,Operating Costs,-42880086.98,-39065154.005,-3814932.974999994,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-26154082.56,-25148234.415,-1005848.1449999996,16.580753459591875,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-11-01,operating_costs,Operating Costs,-42880086.98,-39065154.005,-3814932.974999994,ACCOUNT,501,Material consumption,Operating Costs,Material Consumption,-7613253.52,-6608006.205,-1005247.3149999995,16.57084916722861,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-11-01,operating_costs,Operating Costs,-42880086.98,-39065154.005,-3814932.974999994,ACCOUNT,548,Other operating expenses,Operating Costs,Other Operating Costs,-1621675.32,-855350.0,-766325.3200000001,12.632375238672688,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2022-11-01,operating_costs,Operating Costs,-42880086.98,-39065154.005,-3814932.974999994,ACCOUNT,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-1922286.17,-1302302.42,-619983.75,10.220029493322023,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-02-01,operating_costs,Operating Costs,-34854876.07,-39337076.675,4482200.604999997,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-23536950.35,-25116186.935000002,1579236.585000001,25.041246160733483,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-02-01,operating_costs,Operating Costs,-34854876.07,-39337076.675,4482200.604999997,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-2931546.97,-4418638.449999999,1487091.479999999,23.58014256249606,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-02-01,operating_costs,Operating Costs,-34854876.07,-39337076.675,4482200.604999997,ACCOUNT,501,Material consumption,Operating Costs,Material Consumption,-5719584.8,-6775111.53,1055526.7300000004,16.737013900399266,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-02-01,operating_costs,Operating Costs,-34854876.07,-39337076.675,4482200.604999997,ACCOUNT,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-932801.71,-1496798.1800000002,563996.4700000002,8.943039043801493,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-02-01,operating_costs,Operating Costs,-34854876.07,-39337076.675,4482200.604999997,ACCOUNT,511,Repairs and maintenance,Operating Costs,Repairs & Maintenance,-308923.96,254877.105,-563801.0650000001,8.939940594365533,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-04-01,operating_costs,Operating Costs,-34779742.04,-39337076.675,4557334.634999998,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-21209421.97,-25116186.935000002,3906764.9650000036,47.26803249279524,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-04-01,operating_costs,Operating Costs,-34779742.04,-39337076.675,4557334.634999998,ACCOUNT,511,Repairs and maintenance,Operating Costs,Repairs & Maintenance,1313631.6,229604.14,1084027.46,13.115671319214425,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-04-01,operating_costs,Operating Costs,-34779742.04,-39337076.675,4557334.634999998,ACCOUNT,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,-1310464.25,-454047.62,-856416.63,10.361803040846652,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-04-01,operating_costs,Operating Costs,-34779742.04,-39337076.675,4557334.634999998,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-5069521.73,-4313904.16,-755617.5700000003,9.142233067733823,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-04-01,operating_costs,Operating Costs,-34779742.04,-39337076.675,4557334.634999998,ACCOUNT,501,Material consumption,Operating Costs,Material Consumption,-6058185.41,-6775111.53,716926.1200000001,8.674104390381109,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-04-01,revenue,Revenue,-7227365.94,-8674371.665,1447005.7249999987,ACCOUNT,602,Revenues from services,Revenue,Sales Revenue,-6761860.66,-8496347.265,1734486.6050000004,79.18658207085156,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-04-01,revenue,Revenue,-7227365.94,-8674371.665,1447005.7249999987,ACCOUNT,601,Revenues from own products,Revenue,Sales Revenue,-536560.39,-202018.46000000002,-334541.93,15.27324103842593,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-04-01,revenue,Revenue,-7227365.94,-8674371.665,1447005.7249999987,ACCOUNT,604,Revenues from goods,Revenue,Sales Revenue,71055.11,-50295.784999999996,121350.89499999999,5.540176890722535,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-11-01,ebitda,EBITDA,-278721057.34,-134554590.35500002,-144166466.98499995,ACCOUNT,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-226674054.0,-46693730.0,-179980324.0,84.23781266688002,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-11-01,ebitda,EBITDA,-278721057.34,-134554590.35500002,-144166466.98499995,ACCOUNT,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-4011890.8,-32628489.799999997,28616598.999999996,13.393684665915067,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-11-01,ebitda,EBITDA,-278721057.34,-134554590.35500002,-144166466.98499995,ACCOUNT,548,Other operating expenses,Operating Costs,Other Operating Costs,-505000.9,-1357448.35,852447.4500000001,0.3989786605865848,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-11-01,ebitda,EBITDA,-278721057.34,-134554590.35500002,-144166466.98499995,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4979760.06,-4208391.62,-771368.4399999995,0.3610305210133049,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2023-11-01,ebitda,EBITDA,-278721057.34,-134554590.35500002,-144166466.98499995,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-24456682.69,-25164867.78,708185.0899999999,0.33145824842996474,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2024-03-01,revenue,Revenue,-9478969.42,-7772233.689999999,-1706735.7300000014,ACCOUNT,601,Revenues from own products,Revenue,Sales Revenue,-604135.07,403448.07,-1007583.1399999999,60.88328630686445,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2024-03-01,revenue,Revenue,-9478969.42,-7772233.689999999,-1706735.7300000014,ACCOUNT,604,Revenues from goods,Revenue,Sales Revenue,-236037.21,283019.045,-519056.255,31.36401288188868,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2024-03-01,revenue,Revenue,-9478969.42,-7772233.689999999,-1706735.7300000014,ACCOUNT,602,Revenues from services,Revenue,Sales Revenue,-8638797.14,-8767099.850000001,128302.7100000009,7.752700811246857,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2024-06-01,operating_costs,Operating Costs,-34376774.98,-39896127.31,5519352.330000006,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-22470688.77,-24637064.17,2166375.4000000022,31.49304220681803,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2024-06-01,operating_costs,Operating Costs,-34376774.98,-39896127.31,5519352.330000006,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-3290324.86,-4848576.915,1558252.0550000002,22.652628781224106,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2024-06-01,operating_costs,Operating Costs,-34376774.98,-39896127.31,5519352.330000006,ACCOUNT,518,Other services,Operating Costs,Other Services,617259.61,-437639.41500000004,1054899.025,15.335282849988118,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2024-06-01,operating_costs,Operating Costs,-34376774.98,-39896127.31,5519352.330000006,ACCOUNT,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-527034.1,-1575366.96,1048332.86,15.23982916662284,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2024-06-01,operating_costs,Operating Costs,-34376774.98,-39896127.31,5519352.330000006,ACCOUNT,548,Other operating expenses,Operating Costs,Other Operating Costs,-929477.21,-498158.94,-431318.26999999996,6.270161894232052,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2024-10-01,operating_costs,Operating Costs,-43340234.45,-39429520.835,-3910713.615000002,ACCOUNT,548,Other operating expenses,Operating Costs,Other Operating Costs,-2001181.27,-681319.9299999999,-1319861.34,26.883240462992948,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2024-10-01,operating_costs,Operating Costs,-43340234.45,-39429520.835,-3910713.615000002,ACCOUNT,501,Material consumption,Operating Costs,Material Consumption,-7756614.06,-6768033.82,-988580.2399999993,20.13563054198046,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2024-10-01,operating_costs,Operating Costs,-43340234.45,-39429520.835,-3910713.615000002,ACCOUNT,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,-1284399.04,-375343.355,-909055.685,18.51585604750403,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2024-10-01,operating_costs,Operating Costs,-43340234.45,-39429520.835,-3910713.615000002,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-25250727.64,-24403032.060000002,-847695.5799999982,17.26605926388921,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2024-10-01,operating_costs,Operating Costs,-43340234.45,-39429520.835,-3910713.615000002,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-5357523.45,-4904191.234999999,-453332.2150000008,9.233575206821529,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,closing_cash,Closing Cash,1098975873.09,978314550.9,120661322.18999994,WORKING_CAPITAL_COMPONENT,,Current Liabilities,Working Capital,Current Liabilities,-4292257116.98,-3678007184.99,-614249931.9900002,68.34289460504756,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-07-01,closing_cash,Closing Cash,1098975873.09,978314550.9,120661322.18999994,WORKING_CAPITAL_COMPONENT,,Cash,Working Capital,Cash,1098975873.09,978314550.9,120661322.18999994,13.425062984738107,POSITIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-07-01,closing_cash,Closing Cash,1098975873.09,978314550.9,120661322.18999994,WORKING_CAPITAL_COMPONENT,,Inventory,Working Capital,Inventory,657470179.64,571006396.215,86463783.42499995,9.620164252398531,POSITIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-07-01,closing_cash,Closing Cash,1098975873.09,978314550.9,120661322.18999994,WORKING_CAPITAL_COMPONENT,,Receivables,Working Capital,Receivables,-270513658.06,-193112113.93,-77401544.13,8.611878157815806,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-07-01,closing_cash,Closing Cash,1098975873.09,978314550.9,120661322.18999994,WORKING_CAPITAL_COMPONENT,,Other Current Assets,Working Capital,Other Current Assets,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-07-01,ebitda,EBITDA,-385222000.44,-89863043.9,-295358956.53999996,ACCOUNT,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-268110286.0,-33442896.0,-234667390.0,78.91922189106535,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,ebitda,EBITDA,-385222000.44,-89863043.9,-295358956.53999996,ACCOUNT,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-63382777.6,-8283272.0,-55099505.6,18.53009959557823,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,ebitda,EBITDA,-385222000.44,-89863043.9,-295358956.53999996,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-26317453.84,-23960605.09,-2356848.75,0.7926140460544178,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,ebitda,EBITDA,-385222000.44,-89863043.9,-295358956.53999996,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-6338138.31,-4970756.535,-1367381.7749999994,0.4598538625712919,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,ebitda,EBITDA,-385222000.44,-89863043.9,-295358956.53999996,ACCOUNT,518,Other services,Operating Costs,Other Services,-705413.42,65593.9,-771007.3200000001,0.25929166283698657,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,free_cash_flow,Free Cash Flow,-692083315.85,-148509313.345,-543574002.505,CASH_FLOW_COMPONENT,,Operating Cash Flow,Cash Flow,Operating Cash Flow,-692083315.85,-148509313.345,-543574002.505,52.475812112428876,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-07-01,free_cash_flow,Free Cash Flow,-692083315.85,-148509313.345,-543574002.505,CASH_FLOW_COMPONENT,,Net Profit,Cash Flow,Net Profit,-395788392.02,-118199560.39,-277588831.63,26.79800598629723,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-07-01,free_cash_flow,Free Cash Flow,-692083315.85,-148509313.345,-543574002.505,CASH_FLOW_COMPONENT,,Financing Cash Flow,Cash Flow,Financing Cash Flow,-242761647.0,-28068187.305,-214693459.695,20.726181901273897,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-07-01,free_cash_flow,Free Cash Flow,-692083315.85,-148509313.345,-543574002.505,CASH_FLOW_COMPONENT,,Investing Cash Flow,Cash Flow,Investing Cash Flow,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-07-01,net_profit,Net Profit,-395788392.02,-118199560.39,-277588831.63,ACCOUNT,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-268110286.0,-33442896.0,-234667390.0,76.111113981594,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,net_profit,Net Profit,-395788392.02,-118199560.39,-277588831.63,ACCOUNT,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-63382777.6,-8283272.0,-55099505.6,17.87076061591292,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,net_profit,Net Profit,-395788392.02,-118199560.39,-277588831.63,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-26317453.84,-23960605.09,-2356848.75,0.7644112113260703,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,net_profit,Net Profit,-395788392.02,-118199560.39,-277588831.63,ACCOUNT,551,Depreciation of intangible and tangible fixed assets,EBITDA Adjustments,Depreciation,-1173022.19,-3473743.5300000003,2300721.3400000003,0.7462070641712328,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,net_profit,Net Profit,-395788392.02,-118199560.39,-277588831.63,ACCOUNT,662,Interest revenues,Financial Result,Interest Income,-6364552.86,-4519564.455,-1844988.4050000003,0.5983964060267357,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,net_working_capital,Net Working Capital,5778189511.65,5034216018.174999,743973493.4750004,WORKING_CAPITAL_COMPONENT,,Current Liabilities,Working Capital,Current Liabilities,-4292257116.98,-3678007184.99,-614249931.9900002,78.9407384645278,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-07-01,net_working_capital,Net Working Capital,5778189511.65,5034216018.174999,743973493.4750004,WORKING_CAPITAL_COMPONENT,,Inventory,Working Capital,Inventory,657470179.64,571006396.215,86463783.42499995,11.111950622271475,POSITIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-07-01,net_working_capital,Net Working Capital,5778189511.65,5034216018.174999,743973493.4750004,WORKING_CAPITAL_COMPONENT,,Receivables,Working Capital,Receivables,-270513658.06,-193112113.93,-77401544.13,9.947310913200731,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-07-01,net_working_capital,Net Working Capital,5778189511.65,5034216018.174999,743973493.4750004,WORKING_CAPITAL_COMPONENT,,Other Current Assets,Working Capital,Other Current Assets,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-07-01,operating_cash_flow,Operating Cash Flow,-692083315.85,-148509313.345,-543574002.505,CASH_FLOW_COMPONENT,,Operating Cash Flow,Cash Flow,Operating Cash Flow,-692083315.85,-148509313.345,-543574002.505,52.475812112428876,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-07-01,operating_cash_flow,Operating Cash Flow,-692083315.85,-148509313.345,-543574002.505,CASH_FLOW_COMPONENT,,Net Profit,Cash Flow,Net Profit,-395788392.02,-118199560.39,-277588831.63,26.79800598629723,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-07-01,operating_cash_flow,Operating Cash Flow,-692083315.85,-148509313.345,-543574002.505,CASH_FLOW_COMPONENT,,Financing Cash Flow,Cash Flow,Financing Cash Flow,-242761647.0,-28068187.305,-214693459.695,20.726181901273897,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-07-01,operating_cash_flow,Operating Cash Flow,-692083315.85,-148509313.345,-543574002.505,CASH_FLOW_COMPONENT,,Investing Cash Flow,Cash Flow,Investing Cash Flow,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-07-01,operating_costs,Operating Costs,-44403005.7,-39799487.665,-4603518.035000004,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-26317453.84,-23960605.09,-2356848.75,36.61500193448211,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,operating_costs,Operating Costs,-44403005.7,-39799487.665,-4603518.035000004,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-6338138.31,-4970756.535,-1367381.7749999994,21.243062940208006,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
