period,year_month,calendar_year,calendar_month,rolling_data_type,forecast_horizon_month,rolling_revenue,rolling_operating_costs,rolling_ebitda,rolling_ebitda_margin,anomaly_count,high_critical_anomaly_count,max_robust_score,anomaly_max_severity,anomaly_controller_status,variance_metric,root_cause_total_variance,root_cause_primary_account,root_cause_primary_driver,root_cause_primary_variance,root_cause_primary_contribution_pct,root_cause_controller_interpretation,analysis_type,pvm_total_variance,pvm_price_effect,pvm_volume_effect,pvm_mix_effect,reconciliation_check,pvm_top_driver_account,pvm_top_driver_name,pvm_top_driver_variance,price_status,volume_status,mix_status,ml_predicted_revenue,ml_revenue_lower_bound,ml_revenue_upper_bound,revenue_prediction_rmse,revenue_prediction_mape_pct,ml_predicted_expenses,ml_expense_lower_bound,ml_expense_upper_bound,expense_prediction_rmse,ml_predicted_operating_cf,ml_predicted_closing_cash,ml_ocf_lower_bound,ml_ocf_upper_bound,ml_cash_lower_bound,ml_cash_upper_bound,cash_prediction_rmse,cash_prediction_mape_pct,anomaly_risk_predicted,anomaly_risk_confidence
2022-08-01,2022-08,2022,8,,,,,,,11.0,0.0,0.0,LOW,WATCH,EBITDA,-354600980.85999995,541.0,Fixed Asset Disposal Costs,-282647910.0,79.06659590420409,UNFAVORABLE,REVENUE,669772.2800000012,569674.0708754222,100098.2091245801,-1.164153218269348e-09,0.0,602.0,Sales Revenue,669772.2800000012,FAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.5431111740111741
2022-08-01,2022-08,2022,8,,,,,,,11.0,0.0,0.0,LOW,WATCH,NET_PROFIT,-396092227.71,541.0,Fixed Asset Disposal Costs,-282647910.0,69.17748096839263,UNFAVORABLE,REVENUE,669772.2800000012,569674.0708754222,100098.2091245801,-1.164153218269348e-09,0.0,602.0,Sales Revenue,669772.2800000012,FAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.5431111740111741
2022-08-01,2022-08,2022,8,,,,,,,11.0,0.0,0.0,LOW,WATCH,OPERATING_COSTS,-39285656.120000005,504.0,Cost of Goods Sold,-27803070.7,67.69728841203492,UNFAVORABLE,REVENUE,669772.2800000012,569674.0708754222,100098.2091245801,-1.164153218269348e-09,0.0,602.0,Sales Revenue,669772.2800000012,FAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.5431111740111741
2022-08-01,2022-08,2022,8,,,,,,,11.0,0.0,0.0,LOW,WATCH,REVENUE,-9316910.21,602.0,Sales Revenue,-9367392.05,93.15643121468584,UNFAVORABLE,REVENUE,669772.2800000012,569674.0708754222,100098.2091245801,-1.164153218269348e-09,0.0,602.0,Sales Revenue,669772.2800000012,FAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.5431111740111741
2022-09-01,2022-09,2022,9,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-64906998.09,504.0,Cost of Goods Sold,-28020760.06,40.99917339114773,UNFAVORABLE,REVENUE,-284775.9299999997,-161194.72621790512,-123581.20378209536,7.566995918750762e-10,0.0,602.0,Sales Revenue,-284775.9299999997,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6628067950567951
2022-09-01,2022-09,2022,9,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-89147711.43999998,504.0,Cost of Goods Sold,-28020760.06,27.95486699166555,UNFAVORABLE,REVENUE,-284775.9299999997,-161194.72621790512,-123581.20378209536,7.566995918750762e-10,0.0,602.0,Sales Revenue,-284775.9299999997,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6628067950567951
2022-09-01,2022-09,2022,9,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-41230429.68999999,504.0,Cost of Goods Sold,-28020760.06,66.96665163420833,UNFAVORABLE,REVENUE,-284775.9299999997,-161194.72621790512,-123581.20378209536,7.566995918750762e-10,0.0,602.0,Sales Revenue,-284775.9299999997,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6628067950567951
2022-09-01,2022-09,2022,9,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-8226871.5,602.0,Sales Revenue,-8530595.44,77.95585638936788,UNFAVORABLE,REVENUE,-284775.9299999997,-161194.72621790512,-123581.20378209536,7.566995918750762e-10,0.0,602.0,Sales Revenue,-284775.9299999997,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6628067950567951
2022-10-01,2022-10,2022,10,,,,,,,1.0,0.0,0.0698048164527059,LOW,WATCH,REVENUE,-6788009.97,602.0,Sales Revenue,-7109057.96,89.69703479300182,UNFAVORABLE,REVENUE,-667540.2000000002,-684355.0009437507,16814.8009437502,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-667540.2000000002,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6947286465462669
2022-10-01,2022-10,2022,10,,,,,,,1.0,0.0,0.0698048164527059,LOW,WATCH,OPERATING_COSTS,-35795411.35,504.0,Cost of Goods Sold,-24080693.24,65.58075626280255,UNFAVORABLE,REVENUE,-667540.2000000002,-684355.0009437507,16814.8009437502,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-667540.2000000002,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6947286465462669
2022-10-01,2022-10,2022,10,,,,,,,1.0,0.0,0.0698048164527059,LOW,WATCH,EBITDA,-89988955.07999998,541.0,Fixed Asset Disposal Costs,-47468366.0,51.48437737475731,UNFAVORABLE,REVENUE,-667540.2000000002,-684355.0009437507,16814.8009437502,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-667540.2000000002,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6947286465462669
2022-10-01,2022-10,2022,10,,,,,,,1.0,0.0,0.0698048164527059,LOW,WATCH,NET_PROFIT,-119785549.29999998,541.0,Fixed Asset Disposal Costs,-47468366.0,36.4952976206573,UNFAVORABLE,REVENUE,-667540.2000000002,-684355.0009437507,16814.8009437502,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-667540.2000000002,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6947286465462669
2022-11-01,2022-11,2022,11,,,,,,,1.0,0.0,0.0,LOW,WATCH,EBITDA,-167016548.98,541.0,Fixed Asset Disposal Costs,-62656869.0,36.88741484319416,UNFAVORABLE,REVENUE,-270767.22000000067,317917.9565874229,-588685.1765874249,1.3969838619232178e-09,0.0,602.0,Sales Revenue,-270767.22000000067,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.648778356113202
2022-11-01,2022-11,2022,11,,,,,,,1.0,0.0,0.0,LOW,WATCH,NET_PROFIT,-198416134.01,541.0,Fixed Asset Disposal Costs,-62656869.0,29.154189319209006,UNFAVORABLE,REVENUE,-270767.22000000067,317917.9565874229,-588685.1765874249,1.3969838619232178e-09,0.0,602.0,Sales Revenue,-270767.22000000067,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.648778356113202
2022-11-01,2022-11,2022,11,,,,,,,1.0,0.0,0.0,LOW,WATCH,OPERATING_COSTS,-42880086.98,504.0,Cost of Goods Sold,-26154082.56,58.16178612698901,UNFAVORABLE,REVENUE,-270767.22000000067,317917.9565874229,-588685.1765874249,1.3969838619232178e-09,0.0,602.0,Sales Revenue,-270767.22000000067,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.648778356113202
2022-11-01,2022-11,2022,11,,,,,,,1.0,0.0,0.0,LOW,WATCH,REVENUE,-9281059.91,602.0,Sales Revenue,-8951099.33,96.44479635731604,UNFAVORABLE,REVENUE,-270767.22000000067,317917.9565874229,-588685.1765874249,1.3969838619232178e-09,0.0,602.0,Sales Revenue,-270767.22000000067,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.648778356113202
2022-12-01,2022-12,2022,12,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-8903025.09,602.0,Sales Revenue,-8462099.09,87.71193774589278,UNFAVORABLE,REVENUE,101231.78000000026,891128.4893812182,-789896.7093812182,2.3283064365386963e-10,0.0,602.0,Sales Revenue,101231.78000000026,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6083627835918071
2022-12-01,2022-12,2022,12,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-38676518.46,504.0,Cost of Goods Sold,-22793215.08,58.93295463906137,UNFAVORABLE,REVENUE,101231.78000000026,891128.4893812182,-789896.7093812182,2.3283064365386963e-10,0.0,602.0,Sales Revenue,101231.78000000026,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6083627835918071
2022-12-01,2022-12,2022,12,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-84315306.59,504.0,Cost of Goods Sold,-22793215.08,26.766873718688416,UNFAVORABLE,REVENUE,101231.78000000026,891128.4893812182,-789896.7093812182,2.3283064365386963e-10,0.0,602.0,Sales Revenue,101231.78000000026,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6083627835918071
2022-12-01,2022-12,2022,12,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-104162902.11,504.0,Cost of Goods Sold,-22793215.08,19.13911201886929,UNFAVORABLE,REVENUE,101231.78000000026,891128.4893812182,-789896.7093812182,2.3283064365386963e-10,0.0,602.0,Sales Revenue,101231.78000000026,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6083627835918071
2023-01-01,2023-01,2023,1,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-133556458.57,541.0,Fixed Asset Disposal Costs,-73986569.0,54.41929767990753,UNFAVORABLE,REVENUE,400950.1899999995,71079.09201954705,329871.097980452,4.2200554162263865e-10,0.0,602.0,Sales Revenue,400950.1899999995,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.4867993962072338
2023-01-01,2023-01,2023,1,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-148277837.17,541.0,Fixed Asset Disposal Costs,-73986569.0,45.422313761890784,UNFAVORABLE,REVENUE,400950.1899999995,71079.09201954705,329871.097980452,4.2200554162263865e-10,0.0,602.0,Sales Revenue,400950.1899999995,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.4867993962072338
2023-01-01,2023-01,2023,1,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-41138510.56,504.0,Cost of Goods Sold,-25036346.85,58.87980878936465,UNFAVORABLE,REVENUE,400950.1899999995,71079.09201954705,329871.097980452,4.2200554162263865e-10,0.0,602.0,Sales Revenue,400950.1899999995,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.4867993962072338
2023-01-01,2023-01,2023,1,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-8469215.639999999,602.0,Sales Revenue,-8267648.22,90.06440931585973,UNFAVORABLE,REVENUE,400950.1899999995,71079.09201954705,329871.097980452,4.2200554162263865e-10,0.0,602.0,Sales Revenue,400950.1899999995,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.4867993962072338
2023-02-01,2023-02,2023,2,,,,,,,1.0,0.0,0.2307615103359198,LOW,WATCH,EBITDA,-208635625.35,541.0,Fixed Asset Disposal Costs,-90894807.0,43.31608589608088,UNFAVORABLE,REVENUE,-83431.69999999925,32122.117965595306,-115553.8179655951,5.384208634495734e-10,0.0,602.0,Sales Revenue,-83431.69999999925,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6962115199615204
2023-02-01,2023-02,2023,2,,,,,,,1.0,0.0,0.2307615103359198,LOW,WATCH,NET_PROFIT,-226411333.01,541.0,Fixed Asset Disposal Costs,-90894807.0,38.66965397016757,UNFAVORABLE,REVENUE,-83431.69999999925,32122.117965595306,-115553.8179655951,5.384208634495734e-10,0.0,602.0,Sales Revenue,-83431.69999999925,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6962115199615204
2023-02-01,2023-02,2023,2,,,,,,,1.0,0.0,0.2307615103359198,LOW,WATCH,OPERATING_COSTS,-34854876.07,504.0,Cost of Goods Sold,-23536950.35,66.41446388842846,UNFAVORABLE,REVENUE,-83431.69999999925,32122.117965595306,-115553.8179655951,5.384208634495734e-10,0.0,602.0,Sales Revenue,-83431.69999999925,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6962115199615204
2023-02-01,2023-02,2023,2,,,,,,,1.0,0.0,0.2307615103359198,LOW,WATCH,REVENUE,-8573483.27,602.0,Sales Revenue,-7956506.4,92.80366158573028,UNFAVORABLE,REVENUE,-83431.69999999925,32122.117965595306,-115553.8179655951,5.384208634495734e-10,0.0,602.0,Sales Revenue,-83431.69999999925,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6962115199615204
2023-03-01,2023-03,2023,3,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-76250715.39999999,504.0,Cost of Goods Sold,-25807035.81,33.32406190874398,UNFAVORABLE,REVENUE,152083.08000000007,282210.37020766176,-130127.2902076624,6.984919309616089e-10,0.0,602.0,Sales Revenue,152083.08000000007,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6289763107263104
2023-03-01,2023-03,2023,3,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-87970314.47,504.0,Cost of Goods Sold,-25807035.81,26.314666494208076,UNFAVORABLE,REVENUE,152083.08000000007,282210.37020766176,-130127.2902076624,6.984919309616089e-10,0.0,602.0,Sales Revenue,152083.08000000007,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6289763107263104
2023-03-01,2023-03,2023,3,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-40421140.8,504.0,Cost of Goods Sold,-25807035.81,63.01358096494051,UNFAVORABLE,REVENUE,152083.08000000007,282210.37020766176,-130127.2902076624,6.984919309616089e-10,0.0,602.0,Sales Revenue,152083.08000000007,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6289763107263104
2023-03-01,2023-03,2023,3,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-8775260.06,602.0,Sales Revenue,-9306741.27,94.5977923239646,UNFAVORABLE,REVENUE,152083.08000000007,282210.37020766176,-130127.2902076624,6.984919309616089e-10,0.0,602.0,Sales Revenue,152083.08000000007,FAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6289763107263104
2023-04-01,2023-04,2023,4,,,,,,,2.0,0.0,0.6925172449256652,LOW,WATCH,REVENUE,-7227365.939999999,602.0,Sales Revenue,-6761860.66,91.75497027457648,UNFAVORABLE,REVENUE,-1497235.75,-564347.2185523113,-932888.5314476892,5.820766091346741e-10,0.0,602.0,Sales Revenue,-1497235.75,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.8471915584415581
2023-04-01,2023-04,2023,4,,,,,,,2.0,0.0,0.6925172449256652,LOW,WATCH,OPERATING_COSTS,-34779742.04,504.0,Cost of Goods Sold,-21209421.97,56.57251747578559,UNFAVORABLE,REVENUE,-1497235.75,-564347.2185523113,-932888.5314476892,5.820766091346741e-10,0.0,602.0,Sales Revenue,-1497235.75,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.8471915584415581
2023-04-01,2023-04,2023,4,,,,,,,2.0,0.0,0.6925172449256652,LOW,WATCH,NET_PROFIT,-228293361.33,541.0,Fixed Asset Disposal Costs,-93979015.0,38.66059812266538,UNFAVORABLE,REVENUE,-1497235.75,-564347.2185523113,-932888.5314476892,5.820766091346741e-10,0.0,602.0,Sales Revenue,-1497235.75,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.8471915584415581
2023-04-01,2023-04,2023,4,,,,,,,2.0,0.0,0.6925172449256652,LOW,WATCH,EBITDA,-200106389.74,541.0,Fixed Asset Disposal Costs,-93979015.0,46.12214061177747,UNFAVORABLE,REVENUE,-1497235.75,-564347.2185523113,-932888.5314476892,5.820766091346741e-10,0.0,602.0,Sales Revenue,-1497235.75,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.8471915584415581
2023-05-01,2023-05,2023,5,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-101667115.2,541.0,Fixed Asset Disposal Costs,-48451730.0,47.314031790122776,UNFAVORABLE,REVENUE,430551.30999999866,-131533.40983279707,562084.7198327961,-4.074536263942719e-10,0.0,602.0,Sales Revenue,430551.30999999866,UNFAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.738234612131164
2023-05-01,2023-05,2023,5,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-117457336.42,541.0,Fixed Asset Disposal Costs,-48451730.0,37.85392659588968,UNFAVORABLE,REVENUE,430551.30999999866,-131533.40983279707,562084.7198327961,-4.074536263942719e-10,0.0,602.0,Sales Revenue,430551.30999999866,UNFAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.738234612131164
2023-05-01,2023-05,2023,5,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-42840833.34,504.0,Cost of Goods Sold,-26281426.92,60.45633216484136,UNFAVORABLE,REVENUE,430551.30999999866,-131533.40983279707,562084.7198327961,-4.074536263942719e-10,0.0,602.0,Sales Revenue,430551.30999999866,UNFAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.738234612131164
2023-05-01,2023-05,2023,5,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-8179706.799999999,602.0,Sales Revenue,-8482894.04,96.54923246965454,UNFAVORABLE,REVENUE,430551.30999999866,-131533.40983279707,562084.7198327961,-4.074536263942719e-10,0.0,602.0,Sales Revenue,430551.30999999866,UNFAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.738234612131164
2023-06-01,2023-06,2023,6,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-163757324.66,641.0,Other Operating Income,-76039996.0,44.90115039298978,UNFAVORABLE,REVENUE,21148.120000001043,-179828.79948756093,200976.9194875616,3.4924596548080444e-10,0.0,602.0,Sales Revenue,21148.120000001043,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6810023044588256
2023-06-01,2023-06,2023,6,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-198170353.23,641.0,Other Operating Income,-76039996.0,35.197999849205445,UNFAVORABLE,REVENUE,21148.120000001043,-179828.79948756093,200976.9194875616,3.4924596548080444e-10,0.0,602.0,Sales Revenue,21148.120000001043,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6810023044588256
2023-06-01,2023-06,2023,6,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-41327239.89,504.0,Cost of Goods Sold,-25727025.24,60.97003542116699,UNFAVORABLE,REVENUE,21148.120000001043,-179828.79948756093,200976.9194875616,3.4924596548080444e-10,0.0,602.0,Sales Revenue,21148.120000001043,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6810023044588256
2023-06-01,2023-06,2023,6,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-7195597.640000001,602.0,Sales Revenue,-9023056.56,83.15786080976127,UNFAVORABLE,REVENUE,21148.120000001043,-179828.79948756093,200976.9194875616,3.4924596548080444e-10,0.0,602.0,Sales Revenue,21148.120000001043,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6810023044588256
2023-07-01,2023-07,2023,7,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-140773620.7,641.0,Other Operating Income,-48182800.8,33.76743655290307,UNFAVORABLE,REVENUE,-1172122.8400000008,-397689.4872797351,-774433.3527202653,-4.074536263942719e-10,0.0,602.0,Sales Revenue,-1172122.8400000008,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.7868486734977996
2023-07-01,2023-07,2023,7,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-170576659.54999998,641.0,Other Operating Income,-48182800.8,26.206923971648514,UNFAVORABLE,REVENUE,-1172122.8400000008,-397689.4872797351,-774433.3527202653,-4.074536263942719e-10,0.0,602.0,Sales Revenue,-1172122.8400000008,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.7868486734977996
2023-07-01,2023-07,2023,7,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-40634094.52,504.0,Cost of Goods Sold,-24322022.63,58.72451458577985,UNFAVORABLE,REVENUE,-1172122.8400000008,-397689.4872797351,-774433.3527202653,-4.074536263942719e-10,0.0,602.0,Sales Revenue,-1172122.8400000008,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.7868486734977996
2023-07-01,2023-07,2023,7,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-7452532.169999999,602.0,Sales Revenue,-7674654.89,94.11615366279858,UNFAVORABLE,REVENUE,-1172122.8400000008,-397689.4872797351,-774433.3527202653,-4.074536263942719e-10,0.0,602.0,Sales Revenue,-1172122.8400000008,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.7868486734977996
2023-08-01,2023-08,2023,8,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-41135827.74999999,504.0,Cost of Goods Sold,-25410490.99,58.35720572129117,UNFAVORABLE,REVENUE,-357830.4300000016,-469008.8680880217,111178.43808801872,1.3969838619232178e-09,0.0,602.0,Sales Revenue,-357830.4300000016,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6277935758177021
2023-08-01,2023-08,2023,8,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-8523660.959999999,602.0,Sales Revenue,-9009561.62,94.88281196142036,UNFAVORABLE,REVENUE,-357830.4300000016,-469008.8680880217,111178.43808801872,1.3969838619232178e-09,0.0,602.0,Sales Revenue,-357830.4300000016,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6277935758177021
2023-08-01,2023-08,2023,8,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-134578030.56,641.0,Other Operating Income,-76331602.0,55.06346505408269,UNFAVORABLE,REVENUE,-357830.4300000016,-469008.8680880217,111178.43808801872,1.3969838619232178e-09,0.0,602.0,Sales Revenue,-357830.4300000016,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6277935758177021
2023-08-01,2023-08,2023,8,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-150982691.32999998,641.0,Other Operating Income,-76331602.0,45.97697519924282,UNFAVORABLE,REVENUE,-357830.4300000016,-469008.8680880217,111178.43808801872,1.3969838619232178e-09,0.0,602.0,Sales Revenue,-357830.4300000016,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6277935758177021
2023-09-01,2023-09,2023,9,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-128900917.32,541.0,Fixed Asset Disposal Costs,-75245022.0,57.11873849025305,UNFAVORABLE,REVENUE,-553652.5899999999,-288833.28088219266,-264819.30911780754,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-553652.5899999999,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.696126370207892
2023-09-01,2023-09,2023,9,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-172308470.24999997,541.0,Fixed Asset Disposal Costs,-75245022.0,40.66798853868053,UNFAVORABLE,REVENUE,-553652.5899999999,-288833.28088219266,-264819.30911780754,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-553652.5899999999,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.696126370207892
2023-09-01,2023-09,2023,9,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-39268819.830000006,504.0,Cost of Goods Sold,-23771535.37,60.34622654335045,UNFAVORABLE,REVENUE,-553652.5899999999,-288833.28088219266,-264819.30911780754,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-553652.5899999999,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.696126370207892
2023-09-01,2023-09,2023,9,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-7926100.529999999,602.0,Sales Revenue,-7976942.85,86.1129562113344,UNFAVORABLE,REVENUE,-553652.5899999999,-288833.28088219266,-264819.30911780754,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-553652.5899999999,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.696126370207892
2023-10-01,2023-10,2023,10,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-8132192.73,602.0,Sales Revenue,-9228721.56,89.3801235942715,UNFAVORABLE,REVENUE,2119663.600000001,1418389.3290465465,701274.2709534536,4.656612873077393e-10,0.0,602.0,Sales Revenue,2119663.600000001,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6895066449873837
2023-10-01,2023-10,2023,10,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-39860451.81,504.0,Cost of Goods Sold,-25293388.71,61.068535091653445,UNFAVORABLE,REVENUE,2119663.600000001,1418389.3290465465,701274.2709534536,4.656612873077393e-10,0.0,602.0,Sales Revenue,2119663.600000001,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6895066449873837
